date,sku,competitor,comp_price
2025-11-30,SKU-002,CompB,59.73
2025-12-01,SKU-002,CompA,56.91
2025-12-01,SKU-002,CompB,57.38
2025-12-02,SKU-002,CompA,57.88
2025-12-02,SKU-002,CompB,57.01
2025-12-03,SKU-002,CompA,57.69
2025-12-03,SKU-002,CompB,59.52
2025-12-04,SKU-002,CompA,61.54
2025-12-04,SKU-002,CompB,61.79
2025-12-05,SKU-002,CompA,61.57
2025-12-05,SKU-002,CompB,60.51
2025-12-06,SKU-002,CompA,60.23
2025-12-06,SKU-002,CompB,58.66
2025-12-07,SKU-002,CompA,54.25
2025-12-07,SKU-002,CompB,55.94
2025-12-08,SKU-002,CompA,56.57
2025-12-08,SKU-002,CompB,56.3
2025-12-09,SKU-002,CompA,58.78
2025-12-09,SKU-002,CompB,56.36
2025-12-10,SKU-002,CompA,59.78
2025-12-10,SKU-002,CompB,60.71
2025-12-11,SKU-002,CompA,59.28
2025-12-11,SKU-002,CompB,60.6
2025-12-12,SKU-002,CompA,57.93
2025-12-12,SKU-002,CompB,57.11
2025-12-13,SKU-002,CompA,54.83
2025-12-13,SKU-002,CompB,54.84
2025-12-14,SKU-002,CompA,56.53
2025-12-14,SKU-002,CompB,56.38
2025-12-15,SKU-002,CompA,57.11
2025-12-15,SKU-002,CompB,54.93
2025-12-16,SKU-002,CompA,52.89
2025-12-16,SKU-002,CompB,52.69
2025-12-17,SKU-002,CompA,58.11
2025-12-17,SKU-002,CompB,60.8
2025-12-18,SKU-002,CompA,56.58
2025-12-18,SKU-002,CompB,55.0
2025-12-19,SKU-002,CompA,58.59
2025-12-19,SKU-002,CompB,58.84
2025-12-20,SKU-002,CompA,56.47
2025-12-20,SKU-002,CompB,57.22
2025-12-21,SKU-002,CompA,57.55
2025-12-21,SKU-002,CompB,59.79
2025-12-22,SKU-002,CompA,56.98
2025-12-22,SKU-002,CompB,56.12
2025-12-23,SKU-002,CompA,60.5
2025-12-23,SKU-002,CompB,60.48
2025-12-24,SKU-002,CompA,59.95
2025-12-24,SKU-002,CompB,60.83
2025-12-25,SKU-002,CompA,58.23
2025-12-25,SKU-002,CompB,59.01
2025-12-26,SKU-002,CompA,55.92
2025-12-26,SKU-002,CompB,57.29
2025-12-27,SKU-002,CompA,54.0
2025-12-27,SKU-002,CompB,55.77
2025-07-01,SKU-003,CompA,106.26
2025-07-01,SKU-003,CompB,102.32
2025-07-02,SKU-003,CompA,111.07
2025-07-02,SKU-003,CompB,110.57
2025-07-03,SKU-003,CompA,107.2
2025-07-03,SKU-003,CompB,107.24
2025-07-04,SKU-003,CompA,97.91
2025-07-04,SKU-003,CompB,96.78
2025-07-05,SKU-003,CompA,101.59
2025-07-05,SKU-003,CompB,101.62
2025-07-06,SKU-003,CompA,103.0
2025-07-06,SKU-003,CompB,101.6
2025-07-07,SKU-003,CompA,100.17
2025-07-07,SKU-003,CompB,102.08
2025-07-08,SKU-003,CompA,108.67
2025-07-08,SKU-003,CompB,105.81
2025-07-09,SKU-003,CompA,100.47
2025-07-09,SKU-003,CompB,97.29
2025-07-10,SKU-003,CompA,101.56
2025-07-10,SKU-003,CompB,107.31
2025-07-11,SKU-003,CompA,117.77
2025-07-11,SKU-003,CompB,111.6
2025-07-12,SKU-003,CompA,109.51
2025-07-12,SKU-003,CompB,104.5
2025-07-13,SKU-003,CompA,111.36
2025-07-13,SKU-003,CompB,109.05
2025-07-14,SKU-003,CompA,104.36
2025-07-14,SKU-003,CompB,104.93
2025-07-15,SKU-003,CompA,108.28
2025-07-15,SKU-003,CompB,111.68
2025-07-16,SKU-003,CompA,113.76
2025-07-16,SKU-003,CompB,111.13
2025-07-17,SKU-003,CompA,98.51
2025-07-17,SKU-003,CompB,99.47
2025-07-18,SKU-003,CompA,104.69
2025-07-18,SKU-003,CompB,104.1
2025-07-19,SKU-003,CompA,106.59
2025-07-19,SKU-003,CompB,111.59
2025-07-20,SKU-003,CompA,103.18
2025-07-20,SKU-003,CompB,97.95
2025-07-21,SKU-003,CompA,107.2
2025-07-21,SKU-003,CompB,104.7
2025-07-22,SKU-003,CompA,105.13
2025-07-22,SKU-003,CompB,104.11
2025-07-23,SKU-003,CompA,99.58
2025-07-23,SKU-003,CompB,102.68
2025-07-24,SKU-003,CompA,107.1
2025-07-24,SKU-003,CompB,107.29
2025-07-25,SKU-003,CompA,99.52
2025-07-25,SKU-003,CompB,104.19
2025-07-26,SKU-003,CompA,98.62
2025-07-26,SKU-003,CompB,97.55
2025-07-27,SKU-003,CompA,102.88
2025-07-27,SKU-003,CompB,100.32
2025-07-28,SKU-003,CompA,103.27
2025-07-28,SKU-003,CompB,101.64
2025-07-29,SKU-003,CompA,101.51
2025-07-29,SKU-003,CompB,100.15
2025-07-30,SKU-003,CompA,98.74
2025-07-30,SKU-003,CompB,98.22
2025-07-31,SKU-003,CompA,101.09
2025-07-31,SKU-003,CompB,102.93
2025-08-01,SKU-003,CompA,106.45
2025-08-01,SKU-003,CompB,101.52
2025-08-02,SKU-003,CompA,102.4
2025-08-02,SKU-003,CompB,102.74
2025-08-03,SKU-003,CompA,101.02
2025-08-03,SKU-003,CompB,100.8
2025-08-04,SKU-003,CompA,104.71
2025-08-04,SKU-003,CompB,104.14
2025-08-05,SKU-003,CompA,96.05
2025-08-05,SKU-003,CompB,95.79
2025-08-06,SKU-003,CompA,109.21
2025-08-06,SKU-003,CompB,109.83
2025-08-07,SKU-003,CompA,110.27
2025-08-07,SKU-003,CompB,112.35
2025-08-08,SKU-003,CompA,106.83
2025-08-08,SKU-003,CompB,106.08
2025-08-09,SKU-003,CompA,107.28
2025-08-09,SKU-003,CompB,106.98
2025-08-10,SKU-003,CompA,104.42
2025-08-10,SKU-003,CompB,101.92
2025-08-11,SKU-003,CompA,102.75
2025-08-11,SKU-003,CompB,102.76
2025-08-12,SKU-003,CompA,105.59
2025-08-12,SKU-003,CompB,100.63
2025-08-13,SKU-003,CompA,107.39
2025-08-13,SKU-003,CompB,106.92
2025-08-14,SKU-003,CompA,109.5
2025-08-14,SKU-003,CompB,110.45
2025-08-15,SKU-003,CompA,99.96
2025-08-15,SKU-003,CompB,100.85
2025-08-16,SKU-003,CompA,97.11
2025-08-16,SKU-003,CompB,100.52
2025-08-17,SKU-003,CompA,98.61
2025-08-17,SKU-003,CompB,100.86
2025-08-18,SKU-003,CompA,108.78
2025-08-18,SKU-003,CompB,105.57
2025-08-19,SKU-003,CompA,95.74
2025-08-19,SKU-003,CompB,95.87
2025-08-20,SKU-003,CompA,99.42
2025-08-20,SKU-003,CompB,102.66
2025-08-21,SKU-003,CompA,102.59
2025-08-21,SKU-003,CompB,107.48
2025-08-22,SKU-003,CompA,108.96
2025-08-22,SKU-003,CompB,106.24
2025-08-23,SKU-003,CompA,105.92
2025-08-23,SKU-003,CompB,103.12
2025-08-24,SKU-003,CompA,98.37
2025-08-24,SKU-003,CompB,101.59
2025-08-25,SKU-003,CompA,99.23
2025-08-25,SKU-003,CompB,101.98
2025-08-26,SKU-003,CompA,97.46
2025-08-26,SKU-003,CompB,97.27
2025-08-27,SKU-003,CompA,101.38
2025-08-27,SKU-003,CompB,103.54
2025-08-28,SKU-003,CompA,108.98
2025-08-28,SKU-003,CompB,106.38
2025-08-29,SKU-003,CompA,105.26
2025-08-29,SKU-003,CompB,100.9
2025-08-30,SKU-003,CompA,93.54
2025-08-30,SKU-003,CompB,95.87
2025-08-31,SKU-003,CompA,98.96
2025-08-31,SKU-003,CompB,103.93
2025-09-01,SKU-003,CompA,105.13
2025-09-01,SKU-003,CompB,105.45
2025-09-02,SKU-003,CompA,104.54
2025-09-02,SKU-003,CompB,105.16
2025-09-03,SKU-003,CompA,99.8
2025-09-03,SKU-003,CompB,102.02
2025-09-04,SKU-003,CompA,107.72
2025-09-04,SKU-003,CompB,107.6
2025-09-05,SKU-003,CompA,100.25
2025-09-05,SKU-003,CompB,103.8
2025-09-06,SKU-003,CompA,104.7
2025-09-06,SKU-003,CompB,109.05
2025-09-07,SKU-003,CompA,102.1
2025-09-07,SKU-003,CompB,100.91
2025-09-08,SKU-003,CompA,110.54
2025-09-08,SKU-003,CompB,106.22
2025-09-09,SKU-003,CompA,100.48
2025-09-09,SKU-003,CompB,101.88
2025-09-10,SKU-003,CompA,94.65
2025-09-10,SKU-003,CompB,95.34
2025-09-11,SKU-003,CompA,99.25
2025-09-11,SKU-003,CompB,101.03
2025-09-12,SKU-003,CompA,110.46
2025-09-12,SKU-003,CompB,108.17
2025-09-13,SKU-003,CompA,109.25
2025-09-13,SKU-003,CompB,108.94
2025-09-14,SKU-003,CompA,100.92
2025-09-14,SKU-003,CompB,100.42
2025-09-15,SKU-003,CompA,114.38
2025-09-15,SKU-003,CompB,111.93
2025-09-16,SKU-003,CompA,101.91
2025-09-16,SKU-003,CompB,101.11
2025-09-17,SKU-003,CompA,95.1
2025-09-17,SKU-003,CompB,95.31
2025-09-18,SKU-003,CompA,104.43
2025-09-18,SKU-003,CompB,104.25
2025-09-19,SKU-003,CompA,102.46
2025-09-19,SKU-003,CompB,99.26
2025-09-20,SKU-003,CompA,101.03
2025-09-20,SKU-003,CompB,96.68
2025-09-21,SKU-003,CompA,99.81
2025-09-21,SKU-003,CompB,102.1
2025-09-22,SKU-003,CompA,108.41
2025-09-22,SKU-003,CompB,103.75
2025-09-23,SKU-003,CompA,100.72
2025-09-23,SKU-003,CompB,100.26
2025-09-24,SKU-003,CompA,102.17
2025-09-24,SKU-003,CompB,105.23
2025-09-25,SKU-003,CompA,99.11
2025-09-25,SKU-003,CompB,100.02
2025-09-26,SKU-003,CompA,108.92
2025-09-26,SKU-003,CompB,110.81
2025-09-27,SKU-003,CompA,106.98
2025-09-27,SKU-003,CompB,103.68
2025-09-28,SKU-003,CompA,102.87
2025-09-28,SKU-003,CompB,103.36
2025-09-29,SKU-003,CompA,106.69
2025-09-29,SKU-003,CompB,107.56
2025-09-30,SKU-003,CompA,110.35
2025-09-30,SKU-003,CompB,108.76
2025-10-01,SKU-003,CompA,106.61
2025-10-01,SKU-003,CompB,107.61
2025-10-02,SKU-003,CompA,113.46
2025-10-02,SKU-003,CompB,110.75
2025-10-03,SKU-003,CompA,114.81
2025-10-03,SKU-003,CompB,113.82
2025-10-04,SKU-003,CompA,108.62
2025-10-04,SKU-003,CompB,109.44
2025-10-05,SKU-003,CompA,96.8
2025-10-05,SKU-003,CompB,96.61
2025-10-06,SKU-003,CompA,108.81
2025-10-06,SKU-003,CompB,105.97
2025-10-07,SKU-003,CompA,103.82
2025-10-07,SKU-003,CompB,104.71
2025-10-08,SKU-003,CompA,95.7
2025-10-08,SKU-003,CompB,94.51
2025-10-09,SKU-003,CompA,104.53
2025-10-09,SKU-003,CompB,103.86
2025-10-10,SKU-003,CompA,112.86
2025-10-10,SKU-003,CompB,113.18
2025-10-11,SKU-003,CompA,101.19
2025-10-11,SKU-003,CompB,102.05
2025-10-12,SKU-003,CompA,104.64
2025-10-12,SKU-003,CompB,109.1
2025-10-13,SKU-003,CompA,107.46
2025-10-13,SKU-003,CompB,108.07
2025-10-14,SKU-003,CompA,101.95
2025-10-14,SKU-003,CompB,101.69
2025-10-15,SKU-003,CompA,104.68
2025-10-15,SKU-003,CompB,102.92
2025-10-16,SKU-003,CompA,94.88
2025-10-16,SKU-003,CompB,97.37
2025-10-17,SKU-003,CompA,111.54
2025-10-17,SKU-003,CompB,110.16
2025-10-18,SKU-003,CompA,106.65
2025-10-18,SKU-003,CompB,105.61
2025-10-19,SKU-003,CompA,102.77
2025-10-19,SKU-003,CompB,108.19
2025-10-20,SKU-003,CompA,100.24
2025-10-20,SKU-003,CompB,103.84
2025-10-21,SKU-003,CompA,98.0
2025-10-21,SKU-003,CompB,102.26
2025-10-22,SKU-003,CompA,103.94
2025-10-22,SKU-003,CompB,104.57
2025-10-23,SKU-003,CompA,98.05
2025-10-23,SKU-003,CompB,98.99
2025-10-24,SKU-003,CompA,100.71
2025-10-24,SKU-003,CompB,100.2
2025-10-25,SKU-003,CompA,99.15
2025-10-25,SKU-003,CompB,101.82
2025-10-26,SKU-003,CompA,107.6
2025-10-26,SKU-003,CompB,103.99
2025-10-27,SKU-003,CompA,106.12
2025-10-27,SKU-003,CompB,104.03
2025-10-28,SKU-003,CompA,110.72
2025-10-28,SKU-003,CompB,108.57
2025-10-29,SKU-003,CompA,95.66
2025-10-29,SKU-003,CompB,92.12
2025-10-30,SKU-003,CompA,102.81
2025-10-30,SKU-003,CompB,104.23
2025-10-31,SKU-003,CompA,112.17
2025-10-31,SKU-003,CompB,109.16
2025-11-01,SKU-003,CompA,109.03
2025-11-01,SKU-003,CompB,110.08
2025-11-02,SKU-003,CompA,105.57
2025-11-02,SKU-003,CompB,105.61
2025-11-03,SKU-003,CompA,105.33
2025-11-03,SKU-003,CompB,105.19
2025-11-04,SKU-003,CompA,99.83
2025-11-04,SKU-003,CompB,96.51
2025-11-05,SKU-003,CompA,99.95
2025-11-05,SKU-003,CompB,99.22
2025-11-06,SKU-003,CompA,109.02
2025-11-06,SKU-003,CompB,107.44
2025-11-07,SKU-003,CompA,108.44
2025-11-07,SKU-003,CompB,108.24
2025-11-08,SKU-003,CompA,102.78
2025-11-08,SKU-003,CompB,104.09
2025-11-09,SKU-003,CompA,101.35
2025-11-09,SKU-003,CompB,103.2
2025-11-10,SKU-003,CompA,96.41
2025-11-10,SKU-003,CompB,97.02
2025-11-11,SKU-003,CompA,104.49
2025-11-11,SKU-003,CompB,103.59
2025-11-12,SKU-003,CompA,102.95
2025-11-12,SKU-003,CompB,102.72
2025-11-13,SKU-003,CompA,101.85
2025-11-13,SKU-003,CompB,104.17
2025-11-14,SKU-003,CompA,105.33
2025-11-14,SKU-003,CompB,104.45
2025-11-15,SKU-003,CompA,103.61
2025-11-15,SKU-003,CompB,107.43
2025-11-16,SKU-003,CompA,103.14
2025-11-16,SKU-003,CompB,104.08
2025-11-17,SKU-003,CompA,107.67
2025-11-17,SKU-003,CompB,107.74
2025-11-18,SKU-003,CompA,106.24
2025-11-18,SKU-003,CompB,107.15
2025-11-19,SKU-003,CompA,107.98
2025-11-19,SKU-003,CompB,105.64
2025-11-20,SKU-003,CompA,103.96
2025-11-20,SKU-003,CompB,107.77
2025-11-21,SKU-003,CompA,96.09
2025-11-21,SKU-003,CompB,95.12
2025-11-22,SKU-003,CompA,100.38
2025-11-22,SKU-003,CompB,102.85
2025-11-23,SKU-003,CompA,105.44
2025-11-23,SKU-003,CompB,104.6
2025-11-24,SKU-003,CompA,98.7
2025-11-24,SKU-003,CompB,101.07
2025-11-25,SKU-003,CompA,100.67
2025-11-25,SKU-003,CompB,104.78
2025-11-26,SKU-003,CompA,104.09
2025-11-26,SKU-003,CompB,102.05
2025-11-27,SKU-003,CompA,106.43
2025-11-27,SKU-003,CompB,105.84
2025-11-28,SKU-003,CompA,108.8
2025-11-28,SKU-003,CompB,105.47
2025-11-29,SKU-003,CompA,103.24
2025-11-29,SKU-003,CompB,108.12
2025-11-30,SKU-003,CompA,103.55
2025-11-30,SKU-003,CompB,104.05
2025-12-01,SKU-003,CompA,96.08
2025-12-01,SKU-003,CompB,98.54
2025-12-02,SKU-003,CompA,99.48
2025-12-02,SKU-003,CompB,102.68
2025-12-03,SKU-003,CompA,97.96
2025-12-03,SKU-003,CompB,93.14
2025-12-04,SKU-003,CompA,96.82
2025-12-04,SKU-003,CompB,95.33
2025-12-05,SKU-003,CompA,102.06
2025-12-05,SKU-003,CompB,104.42
2025-12-06,SKU-003,CompA,99.11
2025-12-06,SKU-003,CompB,100.06
2025-12-07,SKU-003,CompA,93.86
2025-12-07,SKU-003,CompB,95.27
2025-12-08,SKU-003,CompA,108.87
2025-12-08,SKU-003,CompB,108.3
2025-12-09,SKU-003,CompA,98.95
2025-12-09,SKU-003,CompB,101.92
2025-12-10,SKU-003,CompA,93.3
2025-12-10,SKU-003,CompB,95.87
2025-12-11,SKU-003,CompA,108.09
2025-12-11,SKU-003,CompB,106.17
2025-12-12,SKU-003,CompA,101.51
2025-12-12,SKU-003,CompB,105.13
2025-12-13,SKU-003,CompA,108.88
2025-12-13,SKU-003,CompB,106.37
2025-12-14,SKU-003,CompA,104.58
2025-12-14,SKU-003,CompB,101.71
2025-12-15,SKU-003,CompA,106.57
2025-12-15,SKU-003,CompB,105.16
2025-12-16,SKU-003,CompA,104.7
2025-12-16,SKU-003,CompB,104.08
2025-12-17,SKU-003,CompA,102.66
2025-12-17,SKU-003,CompB,103.67
2025-12-18,SKU-003,CompA,99.63
2025-12-18,SKU-003,CompB,102.14
2025-12-19,SKU-003,CompA,100.4
2025-12-19,SKU-003,CompB,99.5
2025-12-20,SKU-003,CompA,102.01
2025-12-20,SKU-003,CompB,101.43
2025-12-21,SKU-003,CompA,102.59
2025-12-21,SKU-003,CompB,99.27
2025-12-22,SKU-003,CompA,103.18
2025-12-22,SKU-003,CompB,104.86
2025-12-23,SKU-003,CompA,107.91
2025-12-23,SKU-003,CompB,106.27
2025-12-24,SKU-003,CompA,111.08
2025-12-24,SKU-003,CompB,109.77
2025-12-25,SKU-003,CompA,105.24
2025-12-25,SKU-003,CompB,106.97
2025-12-26,SKU-003,CompA,109.83
2025-12-26,SKU-003,CompB,113.88
2025-12-27,SKU-003,CompA,108.52
2025-12-27,SKU-003,CompB,107.24
2025-07-01,SKU-004,CompA,82.94
2025-07-01,SKU-004,CompB,83.36
2025-07-02,SKU-004,CompA,81.01
2025-07-02,SKU-004,CompB,79.9
2025-07-03,SKU-004,CompA,87.65
2025-07-03,SKU-004,CompB,84.64
2025-07-04,SKU-004,CompA,83.22
2025-07-04,SKU-004,CompB,86.16
2025-07-05,SKU-004,CompA,83.66
2025-07-05,SKU-004,CompB,83.28
2025-07-06,SKU-004,CompA,89.58
2025-07-06,SKU-004,CompB,89.89
2025-07-07,SKU-004,CompA,92.94
2025-07-07,SKU-004,CompB,91.75
2025-07-08,SKU-004,CompA,82.79
2025-07-08,SKU-004,CompB,80.74
2025-07-09,SKU-004,CompA,87.9
2025-07-09,SKU-004,CompB,92.04
2025-07-10,SKU-004,CompA,84.61
2025-07-10,SKU-004,CompB,84.63
2025-07-11,SKU-004,CompA,86.09
2025-07-11,SKU-004,CompB,86.57
2025-07-12,SKU-004,CompA,90.24
2025-07-12,SKU-004,CompB,87.55
2025-07-13,SKU-004,CompA,80.05
2025-07-13,SKU-004,CompB,81.91
2025-07-14,SKU-004,CompA,82.71
2025-07-14,SKU-004,CompB,83.25
2025-07-15,SKU-004,CompA,86.49
2025-07-15,SKU-004,CompB,86.66
2025-07-16,SKU-004,CompA,89.87
2025-07-16,SKU-004,CompB,87.43
2025-07-17,SKU-004,CompA,91.24
2025-07-17,SKU-004,CompB,93.93
2025-07-18,SKU-004,CompA,91.13
2025-07-18,SKU-004,CompB,90.19
2025-07-19,SKU-004,CompA,90.72
2025-07-19,SKU-004,CompB,87.26
2025-07-20,SKU-004,CompA,86.07
2025-07-20,SKU-004,CompB,87.43
2025-07-21,SKU-004,CompA,88.56
2025-07-21,SKU-004,CompB,85.81
2025-07-22,SKU-004,CompA,89.88
2025-07-22,SKU-004,CompB,89.58
2025-07-23,SKU-004,CompA,89.9
2025-07-23,SKU-004,CompB,90.53
2025-07-24,SKU-004,CompA,91.58
2025-07-24,SKU-004,CompB,88.67
2025-07-25,SKU-004,CompA,91.68
2025-07-25,SKU-004,CompB,89.22
2025-07-26,SKU-004,CompA,84.79
2025-07-26,SKU-004,CompB,82.29
2025-07-27,SKU-004,CompA,89.94
2025-07-27,SKU-004,CompB,92.19
2025-07-28,SKU-004,CompA,83.96
2025-07-28,SKU-004,CompB,80.58
2025-07-29,SKU-004,CompA,88.39
2025-07-29,SKU-004,CompB,86.53
2025-07-30,SKU-004,CompA,83.76
2025-07-30,SKU-004,CompB,82.78
2025-07-31,SKU-004,CompA,88.61
2025-07-31,SKU-004,CompB,89.23
2025-08-01,SKU-004,CompA,84.11
2025-08-01,SKU-004,CompB,83.36
2025-08-02,SKU-004,CompA,86.14
2025-08-02,SKU-004,CompB,89.83
2025-08-03,SKU-004,CompA,88.85
2025-08-03,SKU-004,CompB,85.66
2025-08-04,SKU-004,CompA,84.02
2025-08-04,SKU-004,CompB,82.56
2025-08-05,SKU-004,CompA,90.91
2025-08-05,SKU-004,CompB,90.63
2025-08-06,SKU-004,CompA,87.56
2025-08-06,SKU-004,CompB,83.91
2025-08-07,SKU-004,CompA,90.38
2025-08-07,SKU-004,CompB,89.1
2025-08-08,SKU-004,CompA,81.92
2025-08-08,SKU-004,CompB,83.74
2025-08-09,SKU-004,CompA,80.12
2025-08-09,SKU-004,CompB,83.01
2025-08-10,SKU-004,CompA,82.84
2025-08-10,SKU-004,CompB,83.14
2025-08-11,SKU-004,CompA,82.59
2025-08-11,SKU-004,CompB,84.36
2025-08-12,SKU-004,CompA,89.83
2025-08-12,SKU-004,CompB,88.16
2025-08-13,SKU-004,CompA,82.55
2025-08-13,SKU-004,CompB,86.52
2025-08-14,SKU-004,CompA,86.9
2025-08-14,SKU-004,CompB,86.97
2025-08-15,SKU-004,CompA,85.52
2025-08-15,SKU-004,CompB,82.43
2025-08-16,SKU-004,CompA,92.79
2025-08-16,SKU-004,CompB,90.02
2025-08-17,SKU-004,CompA,89.41
2025-08-17,SKU-004,CompB,85.91
2025-08-18,SKU-004,CompA,85.57
2025-08-18,SKU-004,CompB,86.44
2025-08-19,SKU-004,CompA,81.14
2025-08-19,SKU-004,CompB,83.33
2025-08-20,SKU-004,CompA,80.42
2025-08-20,SKU-004,CompB,83.22
2025-08-21,SKU-004,CompA,84.13
2025-08-21,SKU-004,CompB,85.09
2025-08-22,SKU-004,CompA,86.01
2025-08-22,SKU-004,CompB,87.87
2025-08-23,SKU-004,CompA,82.19
2025-08-23,SKU-004,CompB,83.78
2025-08-24,SKU-004,CompA,82.1
2025-08-24,SKU-004,CompB,85.0
2025-08-25,SKU-004,CompA,89.3
2025-08-25,SKU-004,CompB,86.72
2025-08-26,SKU-004,CompA,88.98
2025-08-26,SKU-004,CompB,87.83
2025-08-27,SKU-004,CompA,89.05
2025-08-27,SKU-004,CompB,88.81
2025-08-28,SKU-004,CompA,81.63
2025-08-28,SKU-004,CompB,84.13
2025-08-29,SKU-004,CompA,90.71
2025-08-29,SKU-004,CompB,86.91
2025-08-30,SKU-004,CompA,81.82
2025-08-30,SKU-004,CompB,79.79
2025-08-31,SKU-004,CompA,92.27
2025-08-31,SKU-004,CompB,90.84
2025-09-01,SKU-004,CompA,89.19
2025-09-01,SKU-004,CompB,86.41
2025-09-02,SKU-004,CompA,83.45
2025-09-02,SKU-004,CompB,84.59
2025-09-03,SKU-004,CompA,88.17
2025-09-03,SKU-004,CompB,84.86
2025-09-04,SKU-004,CompA,81.41
2025-09-04,SKU-004,CompB,81.23
2025-09-05,SKU-004,CompA,89.0
2025-09-05,SKU-004,CompB,90.38
2025-09-06,SKU-004,CompA,84.16
2025-09-06,SKU-004,CompB,85.05
2025-09-07,SKU-004,CompA,86.82
2025-09-07,SKU-004,CompB,84.18
2025-09-08,SKU-004,CompA,81.43
2025-09-08,SKU-004,CompB,85.01
2025-09-09,SKU-004,CompA,82.02
2025-09-09,SKU-004,CompB,78.75
2025-09-10,SKU-004,CompA,85.76
2025-09-10,SKU-004,CompB,88.54
2025-09-11,SKU-004,CompA,84.81
2025-09-11,SKU-004,CompB,82.46
2025-09-12,SKU-004,CompA,80.56
2025-09-12,SKU-004,CompB,82.41
2025-09-13,SKU-004,CompA,84.57
2025-09-13,SKU-004,CompB,85.87
2025-09-14,SKU-004,CompA,87.79
2025-09-14,SKU-004,CompB,86.59
2025-09-15,SKU-004,CompA,86.84
2025-09-15,SKU-004,CompB,87.08
2025-09-16,SKU-004,CompA,80.97
2025-09-16,SKU-004,CompB,79.94
2025-09-17,SKU-004,CompA,86.13
2025-09-17,SKU-004,CompB,87.61
2025-09-18,SKU-004,CompA,84.52
2025-09-18,SKU-004,CompB,86.07
2025-09-19,SKU-004,CompA,91.54
2025-09-19,SKU-004,CompB,88.6
2025-09-20,SKU-004,CompA,82.04
2025-09-20,SKU-004,CompB,85.41
2025-09-21,SKU-004,CompA,80.71
2025-09-21,SKU-004,CompB,80.79
2025-09-22,SKU-004,CompA,81.55
2025-09-22,SKU-004,CompB,82.77
2025-09-23,SKU-004,CompA,78.47
2025-09-23,SKU-004,CompB,77.86
2025-09-24,SKU-004,CompA,92.06
2025-09-24,SKU-004,CompB,89.82
2025-09-25,SKU-004,CompA,86.48
2025-09-25,SKU-004,CompB,86.15
2025-09-26,SKU-004,CompA,85.44
2025-09-26,SKU-004,CompB,83.64
2025-09-27,SKU-004,CompA,90.24
2025-09-27,SKU-004,CompB,92.29
2025-09-28,SKU-004,CompA,87.98
2025-09-28,SKU-004,CompB,85.48
2025-09-29,SKU-004,CompA,86.1
2025-09-29,SKU-004,CompB,87.98
2025-09-30,SKU-004,CompA,83.79
2025-09-30,SKU-004,CompB,83.37
2025-10-01,SKU-004,CompA,87.12
2025-10-01,SKU-004,CompB,86.22
2025-10-02,SKU-004,CompA,84.35
2025-10-02,SKU-004,CompB,84.41
2025-10-03,SKU-004,CompA,88.26
2025-10-03,SKU-004,CompB,87.07
2025-10-04,SKU-004,CompA,93.12
2025-10-04,SKU-004,CompB,93.44
2025-10-05,SKU-004,CompA,81.05
2025-10-05,SKU-004,CompB,84.63
2025-10-06,SKU-004,CompA,82.96
2025-10-06,SKU-004,CompB,85.6
2025-10-07,SKU-004,CompA,85.08
2025-10-07,SKU-004,CompB,89.6
2025-10-08,SKU-004,CompA,83.67
2025-10-08,SKU-004,CompB,80.65
2025-10-09,SKU-004,CompA,80.34
2025-10-09,SKU-004,CompB,81.27
2025-10-10,SKU-004,CompA,86.74
2025-10-10,SKU-004,CompB,85.01
2025-10-11,SKU-004,CompA,86.1
2025-10-11,SKU-004,CompB,84.75
2025-10-12,SKU-004,CompA,88.63
2025-10-12,SKU-004,CompB,84.63
2025-10-13,SKU-004,CompA,84.18
2025-10-13,SKU-004,CompB,85.65
2025-10-14,SKU-004,CompA,86.18
2025-10-14,SKU-004,CompB,85.33
2025-10-15,SKU-004,CompA,82.13
2025-10-15,SKU-004,CompB,83.87
2025-10-16,SKU-004,CompA,87.48
2025-10-16,SKU-004,CompB,84.86
2025-10-17,SKU-004,CompA,83.34
2025-10-17,SKU-004,CompB,82.71
2025-10-18,SKU-004,CompA,85.58
2025-10-18,SKU-004,CompB,82.87
2025-10-19,SKU-004,CompA,87.26
2025-10-19,SKU-004,CompB,90.84
2025-10-20,SKU-004,CompA,89.51
2025-10-20,SKU-004,CompB,88.84
2025-10-21,SKU-004,CompA,82.52
2025-10-21,SKU-004,CompB,82.57
2025-10-22,SKU-004,CompA,85.67
2025-10-22,SKU-004,CompB,87.38
2025-10-23,SKU-004,CompA,81.3
2025-10-23,SKU-004,CompB,84.27
2025-10-24,SKU-004,CompA,88.37
2025-10-24,SKU-004,CompB,88.65
2025-10-25,SKU-004,CompA,88.16
2025-10-25,SKU-004,CompB,87.35
2025-10-26,SKU-004,CompA,83.26
2025-10-26,SKU-004,CompB,82.77
2025-10-27,SKU-004,CompA,80.68
2025-10-27,SKU-004,CompB,82.17
2025-10-28,SKU-004,CompA,80.89
2025-10-28,SKU-004,CompB,80.29
2025-10-29,SKU-004,CompA,89.44
2025-10-29,SKU-004,CompB,91.06
2025-10-30,SKU-004,CompA,81.65
2025-10-30,SKU-004,CompB,82.21
2025-10-31,SKU-004,CompA,89.91
2025-10-31,SKU-004,CompB,89.77
2025-11-01,SKU-004,CompA,87.59
2025-11-01,SKU-004,CompB,83.45
2025-11-02,SKU-004,CompA,85.65
2025-11-02,SKU-004,CompB,85.04
2025-11-03,SKU-004,CompA,87.46
