date,sku,price,units,cost,promo_flag
2025-07-19,SKU-004,88.85,7,48.16,0
2025-07-20,SKU-004,70.12,17,48.16,1
2025-07-21,SKU-004,67.15,24,48.16,1
2025-07-22,SKU-004,83.6,8,48.16,1
2025-07-23,SKU-004,80.97,11,48.16,0
2025-07-24,SKU-004,89.0,8,48.16,0
2025-07-25,SKU-004,86.24,8,48.16,0
2025-07-26,SKU-004,87.51,7,48.16,0
2025-07-27,SKU-004,84.38,10,48.16,0
2025-07-28,SKU-004,87.65,7,48.16,0
2025-07-29,SKU-004,70.18,16,48.16,1
2025-07-30,SKU-004,84.48,7,48.16,0
2025-07-31,SKU-004,88.64,10,48.16,0
2025-08-01,SKU-004,84.9,7,48.16,0
2025-08-02,SKU-004,70.2,24,48.16,1
2025-08-03,SKU-004,71.98,10,48.16,1
2025-08-04,SKU-004,67.91,17,48.16,1
2025-08-05,SKU-004,89.42,7,48.16,0
2025-08-06,SKU-004,79.63,12,48.16,1
2025-08-07,SKU-004,86.97,8,48.16,0
2025-08-08,SKU-004,81.63,10,48.16,1
2025-08-09,SKU-004,82.24,9,48.16,0
2025-08-10,SKU-004,81.53,13,48.16,0
2025-08-11,SKU-004,86.5,7,48.16,0
2025-08-12,SKU-004,84.85,7,48.16,0
2025-08-13,SKU-004,85.59,6,48.16,0
2025-08-14,SKU-004,85.17,8,48.16,0
2025-08-15,SKU-004,80.46,9,48.16,0
2025-08-16,SKU-004,84.58,11,48.16,0
2025-08-17,SKU-004,84.88,10,48.16,0
2025-08-18,SKU-004,85.12,6,48.16,0
2025-08-19,SKU-004,83.33,9,48.16,0
2025-08-20,SKU-004,82.83,7,48.16,0
2025-08-21,SKU-004,84.73,6,48.16,0
2025-08-22,SKU-004,84.16,10,48.16,0
2025-08-23,SKU-004,89.09,7,48.16,0
2025-08-24,SKU-004,82.51,9,48.16,0
2025-08-25,SKU-004,86.57,7,48.16,0
2025-08-26,SKU-004,86.97,6,48.16,0
2025-08-27,SKU-004,86.16,7,48.16,0
2025-08-28,SKU-004,74.84,12,48.16,1
2025-08-29,SKU-004,88.91,8,48.16,0
2025-08-30,SKU-004,83.99,13,48.16,0
2025-08-31,SKU-004,86.77,9,48.16,0
2025-09-01,SKU-004,86.7,10,48.16,0
2025-09-02,SKU-004,90.65,6,48.16,0
2025-09-03,SKU-004,80.55,7,48.16,0
2025-09-04,SKU-004,68.16,14,48.16,1
2025-09-05,SKU-004,70.72,17,48.16,1
2025-09-06,SKU-004,72.75,15,48.16,1
2025-09-07,SKU-004,85.5,11,48.16,0
2025-09-08,SKU-004,82.23,7,48.16,0
2025-09-09,SKU-004,88.84,6,48.16,0
2025-09-10,SKU-004,77.41,15,48.16,1
2025-09-11,SKU-004,90.71,8,48.16,0
2025-09-12,SKU-004,85.31,8,48.16,0
2025-09-13,SKU-004,80.31,13,48.16,1
2025-09-14,SKU-004,86.91,9,48.16,0
2025-09-15,SKU-004,88.07,8,48.16,0
2025-09-16,SKU-004,87.41,7,48.16,0
2025-09-17,SKU-004,85.35,9,48.16,0
2025-09-18,SKU-004,89.15,7,48.16,0
2025-09-19,SKU-004,86.6,6,48.16,0
2025-09-20,SKU-004,85.01,12,48.16,0
2025-09-21,SKU-004,87.63,9,48.16,0
2025-09-22,SKU-004,84.71,7,48.16,0
2025-09-23,SKU-004,79.15,10,48.16,1
2025-09-24,SKU-004,84.52,8,48.16,0
2025-09-25,SKU-004,86.54,9,48.16,0
2025-09-26,SKU-004,85.89,7,48.16,0
2025-09-27,SKU-004,87.57,10,48.16,0
2025-09-28,SKU-004,84.07,8,48.16,0
2025-09-29,SKU-004,89.52,6,48.16,0
2025-09-30,SKU-004,84.5,7,48.16,0
2025-10-01,SKU-004,84.57,8,48.16,0
2025-10-02,SKU-004,87.96,8,48.16,0
2025-10-03,SKU-004,86.8,8,48.16,0
2025-10-04,SKU-004,87.21,7,48.16,0
2025-10-05,SKU-004,85.18,5,48.16,0
2025-10-06,SKU-004,86.74,6,48.16,0
2025-10-07,SKU-004,73.05,14,48.16,1
2025-10-08,SKU-004,85.98,8,48.16,0
2025-10-09,SKU-004,88.05,5,48.16,0
2025-10-10,SKU-004,82.41,9,48.16,0
2025-10-11,SKU-004,86.57,12,48.16,0
2025-10-12,SKU-004,88.84,9,48.16,0
2025-10-13,SKU-004,87.79,6,48.16,0
2025-10-14,SKU-004,85.21,8,48.16,0
2025-10-15,SKU-004,86.14,6,48.16,0
2025-10-16,SKU-004,89.05,9,48.16,0
2025-10-17,SKU-004,87.16,9,48.16,0
2025-10-18,SKU-004,84.54,9,48.16,0
2025-10-19,SKU-004,86.56,8,48.16,0
2025-10-20,SKU-004,74.7,12,48.16,1
2025-10-21,SKU-004,81.22,7,48.16,0
2025-10-22,SKU-004,80.9,9,48.16,0
2025-10-23,SKU-004,83.16,10,48.16,0
2025-10-24,SKU-004,85.28,6,48.16,0
2025-10-25,SKU-004,84.44,7,48.16,0
2025-10-26,SKU-004,83.86,9,48.16,0
2025-10-27,SKU-004,86.57,6,48.16,0
2025-10-28,SKU-004,87.46,8,48.16,0
2025-10-29,SKU-004,85.2,8,48.16,0
2025-10-30,SKU-004,83.26,8,48.16,0
2025-10-31,SKU-004,84.95,8,48.16,0
2025-11-01,SKU-004,88.13,8,48.16,0
2025-11-02,SKU-004,83.29,7,48.16,0
2025-11-03,SKU-004,85.23,6,48.16,0
2025-11-04,SKU-004,86.94,9,48.16,0
2025-11-05,SKU-004,85.11,6,48.16,0
2025-11-06,SKU-004,75.99,18,48.16,1
2025-11-07,SKU-004,88.29,7,48.16,0
2025-11-08,SKU-004,86.31,7,48.16,0
2025-11-09,SKU-004,64.45,16,48.16,1
2025-11-10,SKU-004,82.45,8,48.16,0
2025-11-11,SKU-004,89.02,8,48.16,0
2025-11-12,SKU-004,87.19,7,48.16,0
2025-11-13,SKU-004,84.65,10,48.16,0
2025-11-14,SKU-004,83.8,7,48.16,0
2025-11-15,SKU-004,81.84,10,48.16,0
2025-11-16,SKU-004,90.43,7,48.16,0
2025-11-17,SKU-004,84.1,7,48.16,0
2025-11-18,SKU-004,85.67,10,48.16,0
2025-11-19,SKU-004,72.84,10,48.16,1
2025-11-20,SKU-004,87.08,10,48.16,0
2025-11-21,SKU-004,86.1,8,48.16,0
2025-11-22,SKU-004,72.52,16,48.16,1
2025-11-23,SKU-004,85.54,6,48.16,0
2025-11-24,SKU-004,70.07,19,48.16,1
2025-11-25,SKU-004,88.3,7,48.16,0
2025-11-26,SKU-004,89.48,6,48.16,0
2025-11-27,SKU-004,82.64,8,48.16,0
2025-11-28,SKU-004,83.47,10,48.16,0
2025-11-29,SKU-004,88.4,9,48.16,0
2025-11-30,SKU-004,88.16,10,48.16,0
2025-12-01,SKU-004,86.55,8,48.16,0
2025-12-02,SKU-004,89.65,6,48.16,0
2025-12-03,SKU-004,84.71,9,48.16,0
2025-12-04,SKU-004,78.69,7,48.16,0
2025-12-05,SKU-004,86.11,8,48.16,0
2025-12-06,SKU-004,83.84,8,48.16,0
2025-12-07,SKU-004,90.28,7,48.16,0
2025-12-08,SKU-004,91.87,6,48.16,0
2025-12-09,SKU-004,91.57,6,48.16,0
2025-12-10,SKU-004,93.84,7,48.16,0
2025-12-11,SKU-004,83.41,9,48.16,0
2025-12-12,SKU-004,68.39,17,48.16,1
2025-12-13,SKU-004,81.84,8,48.16,0
2025-12-14,SKU-004,88.02,9,48.16,0
2025-12-15,SKU-004,88.39,5,48.16,0
2025-12-16,SKU-004,87.11,8,48.16,0
2025-12-17,SKU-004,84.71,8,48.16,0
2025-12-18,SKU-004,85.63,9,48.16,0
2025-12-19,SKU-004,64.18,15,48.16,1
2025-12-20,SKU-004,89.92,9,48.16,0
2025-12-21,SKU-004,87.46,9,48.16,0
2025-12-22,SKU-004,80.93,10,48.16,0
2025-12-23,SKU-004,66.18,16,48.16,1
2025-12-24,SKU-004,80.02,10,48.16,1
2025-12-25,SKU-004,87.35,12,48.16,0
2025-12-26,SKU-004,86.0,7,48.16,0
2025-12-27,SKU-004,90.01,8,48.16,0
2025-07-01,SKU-005,17.97,50,13.75,0
2025-07-02,SKU-005,17.47,40,13.75,0
2025-07-03,SKU-005,16.43,75,13.75,1
2025-07-04,SKU-005,19.49,48,13.75,0
2025-07-05,SKU-005,18.65,36,13.75,0
2025-07-06,SKU-005,19.35,43,13.75,0
2025-07-07,SKU-005,18.44,33,13.75,0
2025-07-08,SKU-005,18.27,45,13.75,0
2025-07-09,SKU-005,19.56,48,13.75,0
2025-07-10,SKU-005,16.16,67,13.75,1
2025-07-11,SKU-005,15.81,59,13.75,1
2025-07-12,SKU-005,14.84,82,13.75,1
2025-07-13,SKU-005,19.2,46,13.75,0
2025-07-14,SKU-005,18.68,46,13.75,0
2025-07-15,SKU-005,19.26,55,13.75,0
2025-07-16,SKU-005,18.4,38,13.75,0
2025-07-17,SKU-005,18.2,58,13.75,0
2025-07-18,SKU-005,14.59,79,13.75,1
2025-07-19,SKU-005,15.13,112,13.75,1
2025-07-20,SKU-005,19.27,41,13.75,0
2025-07-21,SKU-005,18.87,50,13.75,0
2025-07-22,SKU-005,15.44,90,13.75,1
2025-07-23,SKU-005,14.44,94,13.75,1
2025-07-24,SKU-005,19.04,40,13.75,0
2025-07-25,SKU-005,18.99,37,13.75,0
2025-07-26,SKU-005,18.43,56,13.75,0
2025-07-27,SKU-005,18.12,45,13.75,0
2025-07-28,SKU-005,18.26,52,13.75,0
2025-07-29,SKU-005,19.27,40,13.75,0
2025-07-30,SKU-005,19.0,50,13.75,0
2025-07-31,SKU-005,15.05,82,13.75,1
2025-08-01,SKU-005,18.64,39,13.75,0
2025-08-02,SKU-005,18.62,42,13.75,0
2025-08-03,SKU-005,19.1,56,13.75,0
2025-08-04,SKU-005,18.45,52,13.75,0
2025-08-05,SKU-005,18.78,36,13.75,0
2025-08-06,SKU-005,17.32,57,13.75,1
2025-08-07,SKU-005,18.5,40,13.75,0
2025-08-08,SKU-005,19.38,44,13.75,0
2025-08-09,SKU-005,18.0,66,13.75,0
2025-08-10,SKU-005,18.44,50,13.75,0
2025-08-11,SKU-005,18.76,44,13.75,0
2025-08-12,SKU-005,19.06,57,13.75,0
2025-08-13,SKU-005,18.49,74,13.75,0
2025-08-14,SKU-005,18.28,22,13.75,0
2025-08-15,SKU-005,19.39,42,13.75,0
2025-08-16,SKU-005,18.75,36,13.75,0
2025-08-17,SKU-005,17.44,45,13.75,0
2025-08-18,SKU-005,18.98,43,13.75,0
2025-08-19,SKU-005,18.64,44,13.75,0
2025-08-20,SKU-005,18.72,50,13.75,0
2025-08-21,SKU-005,18.38,35,13.75,0
2025-08-22,SKU-005,18.25,41,13.75,0
2025-08-23,SKU-005,16.56,70,13.75,1
2025-08-24,SKU-005,19.77,41,13.75,0
2025-08-25,SKU-005,18.88,47,13.75,0
2025-08-26,SKU-005,18.1,53,13.75,0
2025-08-27,SKU-005,16.46,70,13.75,1
2025-08-28,SKU-005,18.63,42,13.75,0
2025-08-29,SKU-005,18.57,44,13.75,0
2025-08-30,SKU-005,16.39,85,13.75,1
2025-08-31,SKU-005,17.54,58,13.75,0
2025-09-01,SKU-005,14.44,87,13.75,1
2025-09-02,SKU-005,18.86,42,13.75,0
2025-09-03,SKU-005,18.49,52,13.75,0
2025-09-04,SKU-005,15.71,67,13.75,1
2025-09-05,SKU-005,18.26,53,13.75,0
2025-09-06,SKU-005,19.17,59,13.75,0
2025-09-07,SKU-005,18.41,57,13.75,0
2025-09-08,SKU-005,19.17,37,13.75,0
2025-09-09,SKU-005,19.6,48,13.75,0
2025-09-10,SKU-005,18.4,44,13.75,0
2025-09-11,SKU-005,16.01,67,13.75,1
2025-09-12,SKU-005,18.66,32,13.75,0
2025-09-13,SKU-005,17.75,57,13.75,0
2025-09-14,SKU-005,19.08,49,13.75,0
2025-09-15,SKU-005,14.69,86,13.75,1
2025-09-16,SKU-005,19.22,39,13.75,0
2025-09-17,SKU-005,18.8,70,13.75,0
2025-09-18,SKU-005,17.14,76,13.75,1
2025-09-19,SKU-005,14.7,123,13.75,1
2025-09-20,SKU-005,19.5,58,13.75,0
2025-09-21,SKU-005,19.48,47,13.75,0
2025-09-22,SKU-005,18.46,45,13.75,0
2025-09-23,SKU-005,19.31,47,13.75,0
2025-09-24,SKU-005,18.58,44,13.75,0
2025-09-25,SKU-005,17.88,50,13.75,0
2025-09-26,SKU-005,16.59,50,13.75,1
2025-09-27,SKU-005,18.68,39,13.75,0
2025-09-28,SKU-005,17.53,71,13.75,0
2025-09-29,SKU-005,17.54,54,13.75,0
2025-09-30,SKU-005,19.24,57,13.75,0
2025-10-01,SKU-005,18.1,65,13.75,0
2025-10-02,SKU-005,18.52,44,13.75,0
2025-10-03,SKU-005,18.13,56,13.75,0
2025-10-04,SKU-005,18.28,37,13.75,0
2025-10-05,SKU-005,18.01,74,13.75,0
2025-10-06,SKU-005,18.52,27,13.75,0
2025-10-07,SKU-005,18.44,54,13.75,0
2025-10-08,SKU-005,18.0,60,13.75,0
2025-10-09,SKU-005,18.47,51,13.75,0
2025-10-10,SKU-005,17.32,70,13.75,0
2025-10-11,SKU-005,18.38,61,13.75,0
2025-10-12,SKU-005,17.8,67,13.75,0
2025-10-13,SKU-005,18.14,70,13.75,0
2025-10-14,SKU-005,18.91,43,13.75,0
2025-10-15,SKU-005,18.63,50,13.75,0
2025-10-16,SKU-005,18.95,37,13.75,0
2025-10-17,SKU-005,14.51,129,13.75,1
2025-10-18,SKU-005,18.75,40,13.75,0
2025-10-19,SKU-005,18.17,51,13.75,0
2025-10-20,SKU-005,14.44,85,13.75,1
2025-10-21,SKU-005,18.72,71,13.75,0
2025-10-22,SKU-005,18.43,51,13.75,0
2025-10-23,SKU-005,18.28,58,13.75,0
2025-10-24,SKU-005,15.27,77,13.75,1
2025-10-25,SKU-005,14.83,65,13.75,1
2025-10-26,SKU-005,18.75,61,13.75,0
2025-10-27,SKU-005,17.4,46,13.75,0
2025-10-28,SKU-005,19.71,34,13.75,0
2025-10-29,SKU-005,18.59,51,13.75,0
2025-10-30,SKU-005,19.71,39,13.75,0
2025-10-31,SKU-005,18.12,40,13.75,0
2025-11-01,SKU-005,18.34,56,13.75,0
2025-11-02,SKU-005,18.45,51,13.75,0
2025-11-03,SKU-005,18.86,39,13.75,0
2025-11-04,SKU-005,18.63,34,13.75,0
2025-11-05,SKU-005,18.2,43,13.75,0
2025-11-06,SKU-005,18.97,39,13.75,0
2025-11-07,SKU-005,18.37,48,13.75,0
2025-11-08,SKU-005,18.18,64,13.75,0
2025-11-09,SKU-005,18.42,44,13.75,0
2025-11-10,SKU-005,16.25,60,13.75,1
2025-11-11,SKU-005,15.13,85,13.75,1
2025-11-12,SKU-005,17.93,55,13.75,0
2025-11-13,SKU-005,17.42,58,13.75,1
2025-11-14,SKU-005,20.27,44,13.75,0
2025-11-15,SKU-005,18.86,41,13.75,0
2025-11-16,SKU-005,18.02,50,13.75,0
2025-11-17,SKU-005,17.91,51,13.75,0
2025-11-18,SKU-005,18.15,58,13.75,0
2025-11-19,SKU-005,17.57,40,13.75,0
2025-11-20,SKU-005,14.93,83,13.75,1
2025-11-21,SKU-005,17.78,47,13.75,0
2025-11-22,SKU-005,18.31,70,13.75,0
2025-11-23,SKU-005,17.65,46,13.75,0
2025-11-24,SKU-005,18.08,41,13.75,0
2025-11-25,SKU-005,16.96,92,13.75,1
2025-11-26,SKU-005,19.0,38,13.75,0
2025-11-27,SKU-005,18.4,45,13.75,0
2025-11-28,SKU-005,16.25,71,13.75,1
2025-11-29,SKU-005,18.93,47,13.75,0
2025-11-30,SKU-005,18.83,39,13.75,0
2025-12-01,SKU-005,17.77,72,13.75,0
2025-12-02,SKU-005,14.44,90,13.75,1
2025-12-03,SKU-005,18.31,43,13.75,0
2025-12-04,SKU-005,17.99,41,13.75,0
2025-12-05,SKU-005,18.49,29,13.75,0
2025-12-06,SKU-005,19.08,47,13.75,0
2025-12-07,SKU-005,17.37,82,13.75,1
2025-12-08,SKU-005,18.24,74,13.75,1
2025-12-09,SKU-005,19.36,40,13.75,0
2025-12-10,SKU-005,18.62,54,13.75,0
2025-12-11,SKU-005,18.97,50,13.75,0
2025-12-12,SKU-005,18.94,37,13.75,0
2025-12-13,SKU-005,17.38,58,13.75,0
2025-12-14,SKU-005,18.92,50,13.75,0
2025-12-15,SKU-005,18.31,49,13.75,0
2025-12-16,SKU-005,18.8,59,13.75,0
2025-12-17,SKU-005,19.09,39,13.75,0
2025-12-18,SKU-005,18.78,35,13.75,0
2025-12-19,SKU-005,18.67,56,13.75,0
2025-12-20,SKU-005,19.06,32,13.75,0
2025-12-21,SKU-005,19.42,38,13.75,0
2025-12-22,SKU-005,17.68,63,13.75,0
2025-12-23,SKU-005,19.49,42,13.75,0
2025-12-24,SKU-005,18.18,47,13.75,0
2025-12-25,SKU-005,17.58,66,13.75,0
2025-12-26,SKU-005,18.34,60,13.75,0
2025-12-27,SKU-005,17.9,69,13.75,1
2025-07-01,SKU-006,104.6,59,85.8,1
2025-07-02,SKU-006,123.31,27,85.8,0
2025-07-03,SKU-006,113.72,33,85.8,0
2025-07-04,SKU-006,112.54,40,85.8,0
2025-07-05,SKU-006,117.05,41,85.8,0
2025-07-06,SKU-006,115.19,49,85.8,0
2025-07-07,SKU-006,119.06,28,85.8,0
2025-07-08,SKU-006,112.57,34,85.8,0
2025-07-09,SKU-006,119.21,26,85.8,0
2025-07-10,SKU-006,117.61,38,85.8,0
2025-07-11,SKU-006,118.76,31,85.8,0
2025-07-12,SKU-006,125.87,28,85.8,0
2025-07-13,SKU-006,93.85,63,85.8,1
2025-07-14,SKU-006,116.79,46,85.8,0
2025-07-15,SKU-006,115.87,39,85.8,0
2025-07-16,SKU-006,107.71,48,85.8,1
2025-07-17,SKU-006,98.94,49,85.8,1
2025-07-18,SKU-006,115.55,44,85.8,0
2025-07-19,SKU-006,114.52,36,85.8,0
2025-07-20,SKU-006,122.6,26,85.8,0
2025-07-21,SKU-006,116.52,39,85.8,0
2025-07-22,SKU-006,119.37,38,85.8,0
2025-07-23,SKU-006,122.45,33,85.8,0
2025-07-24,SKU-006,117.22,32,85.8,0
2025-07-25,SKU-006,118.99,44,85.8,0
2025-07-26,SKU-006,116.21,33,85.8,0
2025-07-27,SKU-006,112.35,40,85.8,0
2025-07-28,SKU-006,114.56,46,85.8,0
2025-07-29,SKU-006,122.67,22,85.8,0
2025-07-30,SKU-006,96.79,66,85.8,1
2025-07-31,SKU-006,111.76,44,85.8,0
2025-08-01,SKU-006,115.68,39,85.8,0
2025-08-02,SKU-006,117.45,37,85.8,0
2025-08-03,SKU-006,115.1,58,85.8,0
2025-08-04,SKU-006,110.31,29,85.8,0
2025-08-05,SKU-006,113.27,38,85.8,0
2025-08-06,SKU-006,92.32,68,85.8,1
2025-08-07,SKU-006,106.49,56,85.8,0
2025-08-08,SKU-006,117.31,49,85.8,0
2025-08-09,SKU-006,94.3,70,85.8,1
2025-08-10,SKU-006,121.09,33,85.8,0
2025-08-11,SKU-006,114.19,35,85.8,0
2025-08-12,SKU-006,115.94,33,85.8,0
2025-08-13,SKU-006,113.57,42,85.8,0
2025-08-14,SKU-006,115.94,26,85.8,0
2025-08-15,SKU-006,118.91,27,85.8,0
2025-08-16,SKU-006,119.49,52,85.8,0
2025-08-17,SKU-006,115.8,49,85.8,0
2025-08-18,SKU-006,117.16,32,85.8,0
2025-08-19,SKU-006,120.13,40,85.8,0
2025-08-20,SKU-006,116.59,23,85.8,0
2025-08-21,SKU-006,94.22,80,85.8,1
2025-08-22,SKU-006,119.75,30,85.8,0
2025-08-23,SKU-006,111.42,72,85.8,1
2025-08-24,SKU-006,125.7,41,85.8,0
2025-08-25,SKU-006,110.7,53,85.8,0
2025-08-26,SKU-006,115.7,36,85.8,0
2025-08-27,SKU-006,113.0,34,85.8,0
2025-08-28,SKU-006,116.18,36,85.8,0
2025-08-29,SKU-006,116.54,25,85.8,0
2025-08-30,SKU-006,112.15,38,85.8,0
2025-08-31,SKU-006,118.99,36,85.8,0
2025-09-01,SKU-006,111.99,46,85.8,0
2025-09-02,SKU-006,112.74,44,85.8,1
2025-09-03,SKU-006,91.51,50,85.8,1
2025-09-04,SKU-006,98.03,70,85.8,1
2025-09-05,SKU-006,120.44,28,85.8,0
2025-09-06,SKU-006,114.85,51,85.8,0
2025-09-07,SKU-006,116.97,44,85.8,0
2025-09-08,SKU-006,109.25,32,85.8,0
2025-09-09,SKU-006,93.06,63,85.8,1
2025-09-10,SKU-006,113.59,32,85.8,0
2025-09-11,SKU-006,117.11,41,85.8,0
2025-09-12,SKU-006,107.25,59,85.8,1
2025-09-13,SKU-006,121.37,34,85.8,0
2025-09-14,SKU-006,112.31,30,85.8,0
2025-09-15,SKU-006,115.89,31,85.8,0
2025-09-16,SKU-006,115.78,29,85.8,0
2025-09-17,SKU-006,112.41,42,85.8,0
2025-09-18,SKU-006,119.26,29,85.8,0
2025-09-19,SKU-006,123.61,31,85.8,0
2025-09-20,SKU-006,90.09,98,85.8,1
2025-09-21,SKU-006,123.57,31,85.8,0
2025-09-22,SKU-006,118.83,32,85.8,0
2025-09-23,SKU-006,118.16,29,85.8,0
2025-09-24,SKU-006,115.41,28,85.8,0
2025-09-25,SKU-006,116.61,39,85.8,0
2025-09-26,SKU-006,115.42,39,85.8,0
2025-09-27,SKU-006,106.71,46,85.8,1
2025-09-28,SKU-006,114.19,44,85.8,0
2025-09-29,SKU-006,114.5,38,85.8,0
2025-09-30,SKU-006,121.01,33,85.8,0
2025-10-01,SKU-006,123.74,25,85.8,0
2025-10-02,SKU-006,118.91,38,85.8,0
2025-10-03,SKU-006,113.87,33,85.8,0
2025-10-04,SKU-006,113.61,48,85.8,0
2025-10-05,SKU-006,115.37,42,85.8,0
2025-10-06,SKU-006,119.63,26,85.8,0
2025-10-07,SKU-006,114.67,32,85.8,0
2025-10-08,SKU-006,119.18,28,85.8,0
2025-10-09,SKU-006,116.59,35,85.8,0
2025-10-10,SKU-006,117.52,30,85.8,0
2025-10-11,SKU-006,104.86,55,85.8,1
2025-10-12,SKU-006,117.34,37,85.8,0
2025-10-13,SKU-006,116.29,43,85.8,0
2025-10-14,SKU-006,119.64,39,85.8,0
2025-10-15,SKU-006,124.21,40,85.8,0
2025-10-16,SKU-006,112.94,36,85.8,0
2025-10-17,SKU-006,103.86,56,85.8,1
2025-10-18,SKU-006,113.63,31,85.8,0
2025-10-19,SKU-006,115.64,38,85.8,0
2025-10-20,SKU-006,119.55,25,85.8,0
2025-10-21,SKU-006,113.52,34,85.8,0
2025-10-22,SKU-006,115.74,38,85.8,0
2025-10-23,SKU-006,90.09,60,85.8,1
2025-10-24,SKU-006,90.73,99,85.8,1
2025-10-25,SKU-006,116.31,23,85.8,0
2025-10-26,SKU-006,115.61,30,85.8,0
2025-10-27,SKU-006,112.82,39,85.8,0
2025-10-28,SKU-006,119.0,38,85.8,0
2025-10-29,SKU-006,119.92,38,85.8,0
2025-10-30,SKU-006,90.09,75,85.8,1
2025-10-31,SKU-006,121.26,25,85.8,0
2025-11-01,SKU-006,93.91,77,85.8,1
2025-11-02,SKU-006,114.46,42,85.8,0
2025-11-03,SKU-006,120.04,28,85.8,0
2025-11-04,SKU-006,113.67,32,85.8,0
2025-11-05,SKU-006,106.66,43,85.8,0
2025-11-06,SKU-006,112.58,26,85.8,0
2025-11-07,SKU-006,118.04,38,85.8,0
2025-11-08,SKU-006,102.17,57,85.8,1
2025-11-09,SKU-006,98.74,69,85.8,1
2025-11-10,SKU-006,111.98,39,85.8,0
2025-11-11,SKU-006,115.65,46,85.8,0
2025-11-12,SKU-006,122.73,52,85.8,0
2025-11-13,SKU-006,113.84,31,85.8,0
2025-11-14,SKU-006,116.48,35,85.8,0
2025-11-15,SKU-006,119.92,46,85.8,0
2025-11-16,SKU-006,115.13,35,85.8,0
2025-11-17,SKU-006,121.72,34,85.8,0
2025-11-18,SKU-006,116.59,42,85.8,0
2025-11-19,SKU-006,119.62,29,85.8,0
2025-11-20,SKU-006,124.22,30,85.8,0
2025-11-21,SKU-006,117.22,39,85.8,0
2025-11-22,SKU-006,117.24,36,85.8,0
2025-11-23,SKU-006,116.98,34,85.8,0
2025-11-24,SKU-006,120.2,36,85.8,0
2025-11-25,SKU-006,114.34,26,85.8,0
2025-11-26,SKU-006,110.78,44,85.8,0
2025-11-27,SKU-006,115.83,39,85.8,0
2025-11-28,SKU-006,90.09,54,85.8,1
2025-11-29,SKU-006,117.04,30,85.8,0
2025-11-30,SKU-006,114.49,33,85.8,0
2025-12-01,SKU-006,114.83,36,85.8,0
2025-12-02,SKU-006,104.25,52,85.8,1
2025-12-03,SKU-006,99.39,65,85.8,1
2025-12-04,SKU-006,118.14,37,85.8,0
2025-12-05,SKU-006,121.42,28,85.8,0
2025-12-06,SKU-006,101.15,61,85.8,1
2025-12-07,SKU-006,122.47,27,85.8,0
2025-12-08,SKU-006,112.36,40,85.8,0
2025-12-09,SKU-006,116.5,27,85.8,0
2025-12-10,SKU-006,113.86,42,85.8,0
2025-12-11,SKU-006,115.16,37,85.8,0
2025-12-12,SKU-006,119.46,28,85.8,0
2025-12-13,SKU-006,110.12,40,85.8,0
2025-12-14,SKU-006,110.46,37,85.8,0
2025-12-15,SKU-006,119.22,31,85.8,0
2025-12-16,SKU-006,92.06,60,85.8,1
2025-12-17,SKU-006,116.6,27,85.8,0
2025-12-18,SKU-006,116.09,25,85.8,0
2025-12-19,SKU-006,113.06,46,85.8,0
2025-12-20,SKU-006,116.76,43,85.8,0
2025-12-21,SKU-006,118.6,30,85.8,0
2025-12-22,SKU-006,119.55,41,85.8,0
2025-12-23,SKU-006,122.85,34,85.8,0
2025-12-24,SKU-006,124.55,32,85.8,0
2025-12-25,SKU-006,121.69,30,85.8,0
2025-12-26,SKU-006,120.5,33,85.8,0
2025-12-27,SKU-006,121.65,32,85.8,0
2025-07-01,SKU-007,92.59,56,54.61,0
2025-07-02,SKU-007,93.11,79,54.61,0
2025-07-03,SKU-007,84.75,87,54.61,1
2025-07-04,SKU-007,91.63,90,54.61,0
2025-07-05,SKU-007,89.37,79,54.61,0
2025-07-06,SKU-007,78.19,110,54.61,1
2025-07-07,SKU-007,96.28,74,54.61,0
2025-07-08,SKU-007,86.15,71,54.61,0
2025-07-09,SKU-007,91.37,103,54.61,0
2025-07-10,SKU-007,88.56,71,54.61,0
2025-07-11,SKU-007,91.74,60,54.61,0
2025-07-12,SKU-007,94.21,73,54.61,0
2025-07-13,SKU-007,71.01,118,54.61,1
2025-07-14,SKU-007,93.19,50,54.61,0
2025-07-15,SKU-007,92.69,98,54.61,0
2025-07-16,SKU-007,92.74,90,54.61,0
2025-07-17,SKU-007,95.09,90,54.61,0
2025-07-18,SKU-007,90.26,60,54.61,0
2025-07-19,SKU-007,93.06,77,54.61,0
2025-07-20,SKU-007,89.31,114,54.61,0
2025-07-21,SKU-007,94.18,83,54.61,0
2025-07-22,SKU-007,93.52,49,54.61,0
2025-07-23,SKU-007,89.82,78,54.61,0
2025-07-24,SKU-007,69.5,98,54.61,1
2025-07-25,SKU-007,93.85,71,54.61,0
2025-07-26,SKU-007,88.7,83,54.61,0
2025-07-27,SKU-007,95.36,79,54.61,0
2025-07-28,SKU-007,96.05,68,54.61,0
2025-07-29,SKU-007,77.8,95,54.61,1
2025-07-30,SKU-007,96.82,58,54.61,0
2025-07-31,SKU-007,97.1,50,54.61,0
2025-08-01,SKU-007,93.08,105,54.61,0
2025-08-02,SKU-007,89.9,94,54.61,0
2025-08-03,SKU-007,96.65,82,54.61,0
2025-08-04,SKU-007,91.46,68,54.61,0
2025-08-05,SKU-007,89.87,51,54.61,0
2025-08-06,SKU-007,90.94,63,54.61,0
